runID,conditionID,renderGeneration,labelID,text,stringLength,containerWidth,dynamicTypeSize,minimumScaleFactor,lineLimit,incomingProposalWidth,incomingProposalHeight,childProposalWidth,childProposalHeight,measuredWidth,measuredHeight,idealWidth,idealHeight,zeroWidth,zeroHeight,infinityWidth,infinityHeight,finalWidth,finalHeight,actualGlyphScale
threshold,280-0.8-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.8,1,280.0,0.0,280.0,0.0,270.0,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,270.0,27.0,unavailable
threshold,280-0.8-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.8,1,280.0,0.0,280.0,0.0,257.0,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,257.0,38.33333333333333,unavailable
threshold,280-0.8-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.8,1,280.0,0.0,280.0,0.0,268.0,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,268.0,51.0,unavailable
threshold,280-0.5-large,0,,Morning Interval Training Session,33,280.0,large,0.5,1,280.0,0.0,280.0,0.0,145.66666666666666,10.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,145.66666666666666,10.333333333333332,unavailable
threshold,280-0.5-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.5,1,280.0,0.0,280.0,0.0,189.66666666666666,14.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,189.66666666666666,14.0,unavailable
threshold,280-0.5-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.5,1,280.0,0.0,280.0,0.0,224.33333333333331,17.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,224.33333333333331,17.0,unavailable
threshold,280-0.5-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.5,1,280.0,0.0,280.0,0.0,272.3333333333333,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,272.3333333333333,24.0,unavailable
threshold,280-0.5-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.5,1,280.0,0.0,280.0,0.0,278.0,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,278.0,31.666666666666664,unavailable
threshold,280-0.1-large,0,,Morning Interval Training Session,33,280.0,large,0.1,1,280.0,0.0,280.0,0.0,31.0,2.333333333333333,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,31.0,2.333333333333333,unavailable
threshold,280-0.1-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.1,1,280.0,0.0,280.0,0.0,40.0,3.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,40.0,3.0,unavailable
threshold,280-0.1-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.1,1,280.0,0.0,280.0,0.0,49.0,3.333333333333333,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,49.0,3.333333333333333,unavailable
threshold,280-0.1-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.1,1,280.0,0.0,280.0,0.0,71.0,5.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,71.0,5.0,unavailable
threshold,280-0.1-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.1,1,280.0,0.0,280.0,0.0,93.0,6.333333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,93.0,6.333333333333333,unavailable
threshold,320-none-large,0,,Morning Interval Training Session,33,320.0,large,none,1,320.0,0.0,320.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,320-none-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,none,1,320.0,0.0,320.0,0.0,319.0,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,319.0,27.666666666666664,unavailable
threshold,320-none-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,none,1,320.0,0.0,320.0,0.0,316.66666666666663,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,316.66666666666663,33.666666666666664,unavailable
threshold,320-none-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,none,1,320.0,0.0,320.0,0.0,319.0,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,319.0,48.0,unavailable
